"x","y"
-0.8392,-1.15521648667252
-0.8391,-1.1547593912945
-0.839,-1.15430209762325
-0.8389,-1.1538446059492
-0.8388,-1.15338691656262
-0.8387,-1.15292902975371
-0.8386,-1.15247094581251
-0.8385,-1.15201266502895
-0.8384,-1.15155418769285
-0.8383,-1.15109551409391
-0.8382,-1.15063664452169
-0.8381,-1.15017757926565
-0.838,-1.14971831861512
-0.8379,-1.14925886285931
-0.8378,-1.14879921228732
-0.8377,-1.14833936718811
-0.8376,-1.14787932785053
-0.8375,-1.14741909456331
-0.8374,-1.14695866761505
-0.8373,-1.14649804729425
-0.8372,-1.14603723388927
-0.8371,-1.14557622768835
-0.837,-1.14511502897961
-0.8369,-1.14465363805105
-0.8368,-1.14419205519055
-0.8367,-1.14373028068586
-0.8366,-1.14326831482463
-0.8365,-1.14280615789437
-0.8364,-1.14234381018246
-0.8363,-1.14188127197618
-0.8362,-1.14141854356266
-0.8361,-1.14095562522895
-0.836,-1.14049251726193
-0.8359,-1.14002921994839
-0.8358,-1.13956573357498
-0.8357,-1.13910205842825
-0.8356,-1.13863819479459
-0.8355,-1.13817414296031
-0.8354,-1.13770990321157
-0.8353,-1.1372454758344
-0.8352,-1.13678086111474
-0.8351,-1.13631605933837
-0.835,-1.13585107079097
-0.8349,-1.1353858957581
-0.8348,-1.13492053452517
-0.8347,-1.1344549873775
-0.8346,-1.13398925460026
-0.8345,-1.1335233364785
-0.8344,-1.13305723329717
-0.8343,-1.13259094534107
-0.8342,-1.13212447289489
-0.8341,-1.13165781624318
-0.834,-1.13119097567039
-0.8339,-1.13072395146082
-0.8338,-1.13025674389867
-0.8337,-1.12978935326799
-0.8336,-1.12932177985273
-0.8335,-1.12885402393671
-0.8334,-1.12838608580361
-0.8333,-1.12791796573701
-0.8332,-1.12744966402033
-0.8331,-1.1269811809369
-0.833,-1.12651251676992
-0.8329,-1.12604367180243
-0.8328,-1.1255746463174
-0.8327,-1.12510544059763
-0.8326,-1.12463605492582
-0.8325,-1.12416648958452
-0.8324,-1.12369674485619
-0.8323,-1.12322682102314
-0.8322,-1.12275671836755
-0.8321,-1.12228643717149
-0.832,-1.1218159777169
-0.8319,-1.12134534028559
-0.8318,-1.12087452515925
-0.8317,-1.12040353261943
-0.8316,-1.11993236294757
-0.8315,-1.11946101642499
-0.8314,-1.11898949333285
-0.8313,-1.11851779395223
-0.8312,-1.11804591856404
-0.8311,-1.11757386744909
-0.831,-1.11710164088805
-0.8309,-1.11662923916149
-0.8308,-1.11615666254981
-0.8307,-1.11568391133332
-0.8306,-1.11521098579219
-0.8305,-1.11473788620645
-0.8304,-1.11426461285603
-0.8303,-1.11379116602072
-0.8302,-1.11331754598017
-0.8301,-1.11284375301392
-0.83,-1.11236978740137
-0.8299,-1.11189564942182
-0.8298,-1.11142133935441
-0.8297,-1.11094685747816
-0.8296,-1.11047220407197
-0.8295,-1.10999737941462
-0.8294,-1.10952238378474
-0.8293,-1.10904721746085
-0.8292,-1.10857188072133
-0.8291,-1.10809637384445
-0.829,-1.10762069710834
-0.8289,-1.10714485079099
-0.8288,-1.10666883517028
-0.8287,-1.10619265052396
-0.8286,-1.10571629712964
-0.8285,-1.10523977526482
-0.8284,-1.10476308520685
-0.8283,-1.10428622723297
-0.8282,-1.10380920162028
-0.8281,-1.10333200864575
-0.828,-1.10285464858624
-0.8279,-1.10237712171846
-0.8278,-1.10189942831899
-0.8277,-1.10142156866431
-0.8276,-1.10094354303073
-0.8275,-1.10046535169446
-0.8274,-1.09998699493158
-0.8273,-1.09950847301802
-0.8272,-1.0990297862296
-0.8271,-1.098550934842
-0.827,-1.09807191913078
-0.8269,-1.09759273937137
-0.8268,-1.09711339583905
-0.8267,-1.096633888809
-0.8266,-1.09615421855626
-0.8265,-1.09567438535572
-0.8264,-1.09519438948217
-0.8263,-1.09471423121025
-0.8262,-1.09423391081449
-0.8261,-1.09375342856925
-0.826,-1.09327278474882
-0.8259,-1.0927919796273
-0.8258,-1.0923110134787
-0.8257,-1.09182988657687
-0.8256,-1.09134859919557
-0.8255,-1.09086715160839
-0.8254,-1.0903855440888
-0.8253,-1.08990377691016
-0.8252,-1.08942185034567
-0.8251,-1.08893976466841
-0.825,-1.08845752015135
-0.8249,-1.08797511706729
-0.8248,-1.08749255568892
-0.8247,-1.08700983628882
-0.8246,-1.0865269591394
-0.8245,-1.08604392451296
-0.8244,-1.08556073268167
-0.8243,-1.08507738391755
-0.8242,-1.08459387849253
-0.8241,-1.08411021667835
-0.824,-1.08362639874667
-0.8239,-1.083142424969
-0.8238,-1.0826582956167
-0.8237,-1.08217401096103
-0.8236,-1.0816895712731
-0.8235,-1.08120497682389
-0.8234,-1.08072022788424
-0.8233,-1.08023532472489
-0.8232,-1.07975026761642
-0.8231,-1.07926505682927
-0.823,-1.07877969263377
-0.8229,-1.07829417530011
-0.8228,-1.07780850509835
-0.8227,-1.07732268229841
-0.8226,-1.07683670717009
-0.8225,-1.07635057998305
-0.8224,-1.07586430100681
-0.8223,-1.07537787051077
-0.8222,-1.0748912887642
-0.8221,-1.07440455603622
-0.822,-1.07391767259583
-0.8219,-1.0734306387119
-0.8218,-1.07294345465316
-0.8217,-1.07245612068821
-0.8216,-1.07196863708551
-0.8215,-1.0714810041134
-0.8214,-1.07099322204008
-0.8213,-1.07050529113362
-0.8212,-1.07001721166194
-0.8211,-1.06952898389286
-0.821,-1.06904060809404
-0.8209,-1.06855208453301
-0.8208,-1.06806341347717
-0.8207,-1.06757459519379
-0.8206,-1.06708562995001
-0.8205,-1.06659651801283
-0.8204,-1.06610725964911
-0.8203,-1.06561785512558
-0.8202,-1.06512830470884
-0.8201,-1.06463860866537
-0.82,-1.06414876726149
-0.8199,-1.06365878076339
-0.8198,-1.06316864943715
-0.8197,-1.06267837354869
-0.8196,-1.06218795336381
-0.8195,-1.06169738914817
-0.8194,-1.0612066811673
-0.8193,-1.06071582968658
-0.8192,-1.06022483497129
-0.8191,-1.05973369728654
-0.819,-1.05924241689732
-0.8189,-1.05875099406849
-0.8188,-1.05825942906476
-0.8187,-1.05776772215074
-0.8186,-1.05727587359086
-0.8185,-1.05678388364945
-0.8184,-1.05629175259069
-0.8183,-1.05579948067862
-0.8182,-1.05530706817715
-0.8181,-1.05481451535008
-0.818,-1.05432182246103
-0.8179,-1.05382898977352
-0.8178,-1.05333601755092
-0.8177,-1.05284290605646
-0.8176,-1.05234965555326
-0.8175,-1.05185626630427
-0.8174,-1.05136273857234
-0.8173,-1.05086907262015
-0.8172,-1.05037526871026
-0.8171,-1.04988132710512
-0.817,-1.04938724806699
-0.8169,-1.04889303185805
-0.8168,-1.04839867874031
-0.8167,-1.04790418897564
-0.8166,-1.04740956282582
-0.8165,-1.04691480055243
-0.8164,-1.04641990241697
-0.8163,-1.04592486868077
-0.8162,-1.04542969960503
-0.8161,-1.04493439545084
-0.816,-1.04443895647911
-0.8159,-1.04394338295065
-0.8158,-1.04344767512612
-0.8157,-1.04295183326604
-0.8156,-1.0424558576308
-0.8155,-1.04195974848066
-0.8154,-1.04146350607573
-0.8153,-1.04096713067599
-0.8152,-1.04047062254129
-0.8151,-1.03997398193133
-0.815,-1.03947720910568
-0.8149,-1.03898030432379
-0.8148,-1.03848326784494
-0.8147,-1.0379860999283
-0.8146,-1.03748880083289
-0.8145,-1.0369913708176
-0.8144,-1.03649381014118
-0.8143,-1.03599611906225
-0.8142,-1.03549829783929
-0.8141,-1.03500034673063
-0.814,-1.03450226599448
-0.8139,-1.0340040558889
-0.8138,-1.03350571667183
-0.8137,-1.03300724860107
-0.8136,-1.03250865193425
-0.8135,-1.03200992692892
-0.8134,-1.03151107384243
-0.8133,-1.03101209293205
-0.8132,-1.03051298445488
-0.8131,-1.03001374866788
-0.813,-1.0295143858279
-0.8129,-1.02901489619161
-0.8128,-1.02851528001559
-0.8127,-1.02801553755626
-0.8126,-1.02751566906988
-0.8125,-1.02701567481262
-0.8124,-1.02651555504048
-0.8123,-1.02601531000932
-0.8122,-1.02551493997488
-0.8121,-1.02501444519276
-0.812,-1.02451382591841
-0.8119,-1.02401308240714
-0.8118,-1.02351221491415
-0.8117,-1.02301122369447
-0.8116,-1.02251010900301
-0.8115,-1.02200887109453
-0.8114,-1.02150751022367
-0.8113,-1.02100602664491
-0.8112,-1.02050442061261
-0.8111,-1.02000269238098
-0.811,-1.0195008422041
-0.8109,-1.01899887033591
-0.8108,-1.0184967770302
-0.8107,-1.01799456254064
-0.8106,-1.01749222712075
-0.8105,-1.01698977102393
-0.8104,-1.0164871945034
-0.8103,-1.01598449781228
-0.8102,-1.01548168120355
-0.8101,-1.01497874493002
-0.81,-1.0144756892444
-0.8099,-1.01397251439924
-0.8098,-1.01346922064695
-0.8097,-1.0129658082398
-0.8096,-1.01246227742994
-0.8095,-1.01195862846937
-0.8094,-1.01145486160994
-0.8093,-1.01095097710338
-0.8092,-1.01044697520127
-0.8091,-1.00994285615504
-0.809,-1.00943862021601
-0.8089,-1.00893426763534
-0.8088,-1.00842979866406
-0.8087,-1.00792521355305
-0.8086,-1.00742051255307
-0.8085,-1.00691569591471
-0.8084,-1.00641076388845
-0.8083,-1.00590571672463
-0.8082,-1.00540055467342
-0.8081,-1.00489527798489
-0.808,-1.00438988690895
-0.8079,-1.00388438169536
-0.8078,-1.00337876259377
-0.8077,-1.00287302985367
-0.8076,-1.00236718372441
-0.8075,-1.0018612244552
-0.8074,-1.00135515229513
-0.8073,-1.00084896749313
-0.8072,-1.00034267029799
-0.8071,-0.999836260958379
-0.807,-0.999329739722805
-0.8069,-0.99882310683965
-0.8068,-0.99831636255715
-0.8067,-0.997809507123403
-0.8066,-0.997302540786368
-0.8065,-0.996795463793863
-0.8064,-0.996288276393566
-0.8063,-0.995780978833016
-0.8062,-0.995273571359611
-0.8061,-0.994766054220611
-0.806,-0.994258427663133
-0.8059,-0.993750691934156
-0.8058,-0.993242847280519
-0.8057,-0.99273489394892
-0.8056,-0.992226832185918
-0.8055,-0.991718662237929
-0.8054,-0.991210384351233
-0.8053,-0.990701998771967
-0.8052,-0.990193505746127
-0.8051,-0.989684905519572
-0.805,-0.989176198338017
-0.8049,-0.98866738444704
-0.8048,-0.988158464092076
-0.8047,-0.987649437518419
-0.8046,-0.987140304971228
-0.8045,-0.986631066695514
-0.8044,-0.986121722936153
-0.8043,-0.985612273937877
-0.8042,-0.985102719945281
-0.8041,-0.984593061202816
-0.804,-0.984083297954794
-0.8039,-0.983573430445385
-0.8038,-0.983063458918623
-0.8037,-0.982553383618394
-0.8036,-0.982043204788449
-0.8035,-0.981532922672395
-0.8034,-0.9810225375137
-0.8033,-0.980512049555691
-0.8032,-0.980001459041553
-0.8031,-0.979490766214331
-0.803,-0.978979971316929
-0.8029,-0.97846907459211
-0.8028,-0.977958076282496
-0.8027,-0.977446976630568
-0.8026,-0.976935775878665
-0.8025,-0.976424474268987
-0.8024,-0.975913072043593
-0.8023,-0.975401569444397
-0.8022,-0.974889966713177
-0.8021,-0.974378264091567
-0.802,-0.973866461821059
-0.8019,-0.973354560143006
-0.8018,-0.972842559298619
-0.8017,-0.972330459528968
-0.8016,-0.971818261074981
-0.8015,-0.971305964177444
-0.8014,-0.970793569077005
-0.8013,-0.970281076014165
-0.8012,-0.96976848522929
-0.8011,-0.9692557969626
-0.801,-0.968743011454176
-0.8009,-0.968230128943956
-0.8008,-0.967717149671736
-0.8007,-0.967204073877174
-0.8006,-0.966690901799783
-0.8005,-0.966177633678935
-0.8004,-0.965664269753862
-0.8003,-0.965150810263652
-0.8002,-0.964637255447255
-0.8001,-0.964123605543475
-0.8,-0.963609860790977
-0.7999,-0.963096021428283
-0.7998,-0.962582087693776
-0.7997,-0.962068059825694
-0.7996,-0.961553938062135
-0.7995,-0.961039722641054
-0.7994,-0.960525413800266
-0.7993,-0.960011011777442
-0.7992,-0.959496516810113
-0.7991,-0.958981929135667
-0.799,-0.95846724899135
-0.7989,-0.957952476614268
-0.7988,-0.957437612241382
-0.7987,-0.956922656109513
-0.7986,-0.956407608455341
-0.7985,-0.955892469515401
-0.7984,-0.955377239526088
-0.7983,-0.954861918723655
-0.7982,-0.954346507344212
-0.7981,-0.953831005623728
-0.798,-0.95331541379803
-0.7979,-0.952799732102799
-0.7978,-0.952283960773581
-0.7977,-0.951768100045775
-0.7976,-0.951252150154637
-0.7975,-0.950736111335284
-0.7974,-0.950219983822689
-0.7973,-0.949703767851683
-0.7972,-0.949187463656954
-0.7971,-0.948671071473049
-0.797,-0.948154591534373
-0.7969,-0.947638024075187
-0.7968,-0.947121369329611
-0.7967,-0.946604627531621
-0.7966,-0.946087798915053
-0.7965,-0.945570883713599
-0.7964,-0.94505388216081
-0.7963,-0.944536794490092
-0.7962,-0.944019620934711
-0.7961,-0.94350236172779
-0.796,-0.942985017102308
-0.7959,-0.942467587291103
-0.7958,-0.94195007252687
-0.7957,-0.941432473042163
-0.7956,-0.940914789069392
-0.7955,-0.940397020840823
-0.7954,-0.939879168588582
-0.7953,-0.939361232544651
-0.7952,-0.93884321294087
-0.7951,-0.938325110008935
-0.795,-0.937806923980403
-0.7949,-0.937288655086683
-0.7948,-0.936770303559045
-0.7947,-0.936251869628616
-0.7946,-0.935733353526379
-0.7945,-0.935214755483175
-0.7944,-0.934696075729703
-0.7943,-0.934177314496518
-0.7942,-0.933658472014033
-0.7941,-0.933139548512517
-0.794,-0.932620544222098
-0.7939,-0.93210145937276
-0.7938,-0.931582294194343
-0.7937,-0.931063048916548
-0.7936,-0.93054372376893
-0.7935,-0.930024318980902
-0.7934,-0.929504834781734
-0.7933,-0.928985271400553
-0.7932,-0.928465629066342
-0.7931,-0.927945908007944
-0.793,-0.927426108454057
-0.7929,-0.926906230633236
-0.7928,-0.926386274773893
-0.7927,-0.925866241104298
-0.7926,-0.925346129852578
-0.7925,-0.924825941246715
-0.7924,-0.924305675514551
-0.7923,-0.923785332883782
-0.7922,-0.923264913581963
-0.7921,-0.922744417836506
-0.792,-0.922223845874678
-0.7919,-0.921703197923605
-0.7918,-0.921182474210268
-0.7917,-0.920661674961507
-0.7916,-0.920140800404018
-0.7915,-0.919619850764354
-0.7914,-0.919098826268923
-0.7913,-0.918577727143993
-0.7912,-0.918056553615686
-0.7911,-0.917535305909984
-0.791,-0.917013984252722
-0.7909,-0.916492588869595
-0.7908,-0.915971119986153
-0.7907,-0.915449577827803
-0.7906,-0.914927962619811
-0.7905,-0.914406274587296
-0.7904,-0.913884513955236
-0.7903,-0.913362680948466
-0.7902,-0.912840775791677
-0.7901,-0.912318798709417
-0.79,-0.911796749926091
-0.7899,-0.911274629665959
-0.7898,-0.910752438153139
-0.7897,-0.910230175611608
-0.7896,-0.909707842265196
-0.7895,-0.909185438337592
-0.7894,-0.908662964052339
-0.7893,-0.90814041963284
-0.7892,-0.907617805302353
-0.7891,-0.907095121283992
-0.789,-0.906572367800728
-0.7889,-0.906049545075391
-0.7888,-0.905526653330664
-0.7887,-0.905003692789089
-0.7886,-0.904480663673064
-0.7885,-0.903957566204842
-0.7884,-0.903434400606536
-0.7883,-0.902911167100114
-0.7882,-0.902387865907397
-0.7881,-0.901864497250069
-0.788,-0.901341061349666
-0.7879,-0.900817558427582
-0.7878,-0.900293988705067
-0.7877,-0.899770352403229
-0.7876,-0.899246649743032
-0.7875,-0.898722880945296
-0.7874,-0.898199046230696
-0.7873,-0.897675145819767
-0.7872,-0.897151179932897
-0.7871,-0.896627148790334
-0.787,-0.896103052612179
-0.7869,-0.895578891618392
-0.7868,-0.895054666028789
-0.7867,-0.894530376063041
-0.7866,-0.894006021940678
-0.7865,-0.893481603881085
-0.7864,-0.892957122103503
-0.7863,-0.89243257682703
-0.7862,-0.891907968270621
-0.7861,-0.891383296653087
-0.786,-0.890858562193095
-0.7859,-0.890333765109169
-0.7858,-0.889808905619689
-0.7857,-0.889283983942893
-0.7856,-0.888759000296874
-0.7855,-0.888233954899582
-0.7854,-0.887708847968822
-0.7853,-0.887183679722257
-0.7852,-0.886658450377406
-0.7851,-0.886133160151644
-0.785,-0.885607809262204
-0.7849,-0.885082397926174
-0.7848,-0.884556926360498
-0.7847,-0.884031394781977
-0.7846,-0.88350580340727
-0.7845,-0.882980152452889
-0.7844,-0.882454442135205
-0.7843,-0.881928672670445
-0.7842,-0.881402844274692
-0.7841,-0.880876957163886
-0.784,-0.880351011553822
-0.7839,-0.879825007660152
-0.7838,-0.879298945698387
-0.7837,-0.878772825883888
-0.7836,-0.878246648431881
-0.7835,-0.877720413557443
-0.7834,-0.877194121475506
-0.7833,-0.876667772400863
-0.7832,-0.876141366548159
-0.7831,-0.875614904131899
-0.783,-0.875088385366443
-0.7829,-0.874561810466006
-0.7828,-0.874035179644662
-0.7827,-0.873508493116338
-0.7826,-0.872981751094822
-0.7825,-0.872454953793754
-0.7824,-0.871928101426633
-0.7823,-0.871401194206813
-0.7822,-0.870874232347505
-0.7821,-0.870347216061777
-0.782,-0.869820145562552
-0.7819,-0.869293021062611
-0.7818,-0.868765842774589
-0.7817,-0.86823861091098
-0.7816,-0.867711325684133
-0.7815,-0.867183987306254
-0.7814,-0.866656595989405
-0.7813,-0.866129151945505
-0.7812,-0.865601655386327
-0.7811,-0.865074106523505
-0.781,-0.864546505568524
-0.7809,-0.86401885273273
-0.7808,-0.863491148227323
-0.7807,-0.86296339226336
-0.7806,-0.862435585051753
-0.7805,-0.861907726803273
-0.7804,-0.861379817728547
-0.7803,-0.860851858038055
-0.7802,-0.860323847942138
-0.7801,-0.859795787650991
-0.78,-0.859267677374666
-0.7799,-0.85873951732307
-0.7798,-0.85821130770597
-0.7797,-0.857683048732983
-0.7796,-0.857154740613592
-0.7795,-0.856626383557127
-0.7794,-0.85609797777278
-0.7793,-0.855569523469598
-0.7792,-0.855041020856484
-0.7791,-0.854512470142198
-0.779,-0.853983871535356
-0.7789,-0.853455225244431
-0.7788,-0.852926531477752
-0.7787,-0.852397790443504
-0.7786,-0.851869002349731
-0.7785,-0.85134016740433
-0.7784,-0.850811285815057
-0.7783,-0.850282357789523
-0.7782,-0.849753383535196
-0.7781,-0.849224363259402
-0.778,-0.848695297169321
-0.7779,-0.848166185471991
-0.7778,-0.847637028374306
-0.7777,-0.847107826083015
-0.7776,-0.846578578804728
-0.7775,-0.846049286745909
-0.7774,-0.845519950112876
-0.7773,-0.844990569111808
-0.7772,-0.844461143948736
-0.7771,-0.843931674829552
-0.777,-0.843402161960002
-0.7769,-0.842872605545689
-0.7768,-0.842343005792072
-0.7767,-0.841813362904469
-0.7766,-0.841283677088051
-0.7765,-0.840753948547848
-0.7764,-0.840224177488746
-0.7763,-0.839694364115489
-0.7762,-0.839164508632675
-0.7761,-0.83863461124476
-0.776,-0.838104672156057
-0.7759,-0.837574691570735
-0.7758,-0.83704466969282
-0.7757,-0.836514606726193
-0.7756,-0.835984502874597
-0.7755,-0.835454358341624
-0.7754,-0.834924173330729
-0.7753,-0.83439394804522
-0.7752,-0.833863682688263
-0.7751,-0.833333377462881
-0.775,-0.832803032571953
-0.7749,-0.832272648218215
-0.7748,-0.831742224604261
-0.7747,-0.831211761932539
-0.7746,-0.830681260405357
-0.7745,-0.830150720224876
-0.7744,-0.829620141593117
-0.7743,-0.829089524711957
-0.7742,-0.828558869783129
-0.7741,-0.828028177008222
-0.774,-0.827497446588685
-0.7739,-0.826966678725821
-0.7738,-0.82643587362079
-0.7737,-0.825905031474609
-0.7736,-0.825374152488155
-0.7735,-0.824843236862157
-0.7734,-0.824312284797204
-0.7733,-0.82378129649374
-0.7732,-0.823250272152067
-0.7731,-0.822719211972345
-0.773,-0.822188116154588
-0.7729,-0.821656984898669
-0.7728,-0.821125818404318
-0.7727,-0.82059461687112
-0.7726,-0.82006338049852
-0.7725,-0.819532109485818
-0.7724,-0.81900080403217
-0.7723,-0.818469464336591
-0.7722,-0.817938090597953
-0.7721,-0.817406683014984
-0.772,-0.816875241786268
-0.7719,-0.816343767110248
-0.7718,-0.815812259185225
-0.7717,-0.815280718209351
-0.7716,-0.814749144380645
-0.7715,-0.814217537896974
-0.7714,-0.813685898956067
-0.7713,-0.813154227755508
-0.7712,-0.81262252449274
-0.7711,-0.812090789365061
-0.771,-0.811559022569626
-0.7709,-0.811027224303451
-0.7708,-0.810495394763404
-0.7707,-0.809963534146213
-0.7706,-0.809431642648465
-0.7705,-0.808899720466599
-0.7704,-0.808367767796916
-0.7703,-0.807835784835573
-0.7702,-0.807303771778581
-0.7701,-0.806771728821814
-0.77,-0.806239656160998
-0.7699,-0.80570755399172
-0.7698,-0.805175422509422
-0.7697,-0.804643261909405
-0.7696,-0.804111072386823
-0.7695,-0.803578854136696
-0.7694,-0.803046607353894
-0.7693,-0.802514332233145
-0.7692,-0.801982028969038
-0.7691,-0.801449697756016
-0.769,-0.800917338788381
-0.7689,-0.800384952260293
-0.7688,-0.799852538365767
-0.7687,-0.799320097298678
-0.7686,-0.798787629252757
-0.7685,-0.798255134421594
-0.7684,-0.797722612998635
-0.7683,-0.797190065177183
-0.7682,-0.7966574911504
-0.7681,-0.796124891111306
-0.768,-0.795592265252777
-0.7679,-0.795059613767548
-0.7678,-0.794526936848209
-0.7677,-0.793994234687211
-0.7676,-0.793461507476859
-0.7675,-0.792928755409321
-0.7674,-0.792395978676618
-0.7673,-0.791863177470629
-0.7672,-0.791330351983093
-0.7671,-0.790797502405604
-0.767,-0.790264628929617
-0.7669,-0.789731731746442
-0.7668,-0.789198811047247
-0.7667,-0.788665867023059
-0.7666,-0.788132899864763
-0.7665,-0.787599909763099
-0.7664,-0.787066896908669
-0.7663,-0.78653386149193
-0.7662,-0.786000803703197
-0.7661,-0.785467723732644
-0.766,-0.784934621770302
-0.7659,-0.784401498006061
-0.7658,-0.783868352629667
-0.7657,-0.783335185830726
-0.7656,-0.782801997798699
-0.7655,-0.782268788722911
-0.7654,-0.781735558792539
-0.7653,-0.781202308196619
-0.7652,-0.780669037124048
-0.7651,-0.780135745763578
-0.765,-0.779602434303821
-0.7649,-0.779069102933246
-0.7648,-0.77853575184018
-0.7647,-0.778002381212809
-0.7646,-0.777468991239177
-0.7645,-0.776935582107185
-0.7644,-0.776402154004594
-0.7643,-0.775868707119023
-0.7642,-0.775335241637947
-0.7641,-0.774801757748701
-0.764,-0.774268255638479
-0.7639,-0.773734735494332
-0.7638,-0.773201197503168
-0.7637,-0.772667641851758
-0.7636,-0.772134068726724
-0.7635,-0.771600478314555
-0.7634,-0.771066870801592
-0.7633,-0.770533246374036
-0.7632,-0.769999605217948
-0.7631,-0.769465947519246
-0.763,-0.768932273463706
-0.7629,-0.768398583236964
-0.7628,-0.767864877024514
-0.7627,-0.767331155011707
-0.7626,-0.766797417383754
-0.7625,-0.766263664325726
-0.7624,-0.765729896022549
-0.7623,-0.765196112659011
-0.7622,-0.764662314419756
-0.7621,-0.764128501489288
-0.762,-0.76359467405197
-0.7619,-0.763060832292023
-0.7618,-0.762526976393527
-0.7617,-0.76199310654042
-0.7616,-0.761459222916499
-0.7615,-0.760925325705421
-0.7614,-0.760391415090702
-0.7613,-0.759857491255715
-0.7612,-0.759323554383691
-0.7611,-0.758789604657723
-0.761,-0.758255642260762
-0.7609,-0.757721667375615
-0.7608,-0.757187680184952
-0.7607,-0.7566536808713
-0.7606,-0.756119669617044
-0.7605,-0.75558564660443
-0.7604,-0.755051612015561
-0.7603,-0.754517566032402
-0.7602,-0.753983508836773
-0.7601,-0.753449440610358
-0.76,-0.752915361534695
-0.7599,-0.752381271791184
-0.7598,-0.751847171561084
-0.7597,-0.751313061025514
-0.7596,-0.750778940365448
-0.7595,-0.750244809761725
-0.7594,-0.74971066939504
-0.7593,-0.749176519445948
-0.7592,-0.748642360094861
-0.7591,-0.748108191522056
-0.759,-0.747574013907663
-0.7589,-0.747039827431675
-0.7588,-0.746505632273942
-0.7587,-0.745971428614178
-0.7586,-0.745437216631951
-0.7585,-0.744902996506691
-0.7584,-0.744368768417688
-0.7583,-0.74383453254409
-0.7582,-0.743300289064906
-0.7581,-0.742766038159004
-0.758,-0.742231780005111
-0.7579,-0.741697514781813
-0.7578,-0.74116324266756
-0.7577,-0.740628963840654
-0.7576,-0.740094678479264
-0.7575,-0.739560386761415
-0.7574,-0.739026088864992
-0.7573,-0.738491784967741
-0.7572,-0.737957475247267
-0.7571,-0.737423159881034
-0.757,-0.736888839046368
-0.7569,-0.736354512920451
-0.7568,-0.73582018168033
-0.7567,-0.735285845502909
-0.7566,-0.73475150456495
-0.7565,-0.734217159043079
-0.7564,-0.73368280911378
-0.7563,-0.733148454953396
-0.7562,-0.732614096738133
-0.7561,-0.732079734644054
-0.756,-0.731545368847084
-0.7559,-0.731010999523007
-0.7558,-0.730476626847467
-0.7557,-0.72994225099597
-0.7556,-0.729407872143881
-0.7555,-0.728873490466423
-0.7554,-0.728339106138684
-0.7553,-0.727804719335609
-0.7552,-0.727270330232003
-0.7551,-0.726735939002534
-0.755,-0.726201545821728
-0.7549,-0.725667150863971
-0.7548,-0.725132754303512
-0.7547,-0.724598356314457
-0.7546,-0.724063957070776
-0.7545,-0.723529556746298
-0.7544,-0.722995155514711
-0.7543,-0.722460753549566
-0.7542,-0.721926351024273
-0.7541,-0.721391948112102
-0.754,-0.720857544986188
-0.7539,-0.72032314181952
-0.7538,-0.719788738784952
-0.7537,-0.719254336055198
-0.7536,-0.718719933802833
-0.7535,-0.71818553220029
-0.7534,-0.717651131419868
-0.7533,-0.717116731633723
-0.7532,-0.716582333013873
-0.7531,-0.716047935732194
-0.753,-0.715513539960429
-0.7529,-0.714979145870176
-0.7528,-0.714444753632898
-0.7527,-0.713910363419916
-0.7526,-0.713375975402414
-0.7525,-0.712841589751437
-0.7524,-0.71230720663789
-0.7523,-0.711772826232539
-0.7522,-0.711238448706013
-0.7521,-0.7107040742288
-0.752,-0.710169702971251
-0.7519,-0.709635335103577
-0.7518,-0.709100970795851
-0.7517,-0.708566610218006
-0.7516,-0.708032253539838
-0.7515,-0.707497900931002
-0.7514,-0.706963552561018
-0.7513,-0.706429208599265
-0.7512,-0.705894869214983
-0.7511,-0.705360534577275
-0.751,-0.704826204855104
-0.7509,-0.704291880217295
-0.7508,-0.703757560832536
-0.7507,-0.703223246869375
-0.7506,-0.702688938496221
-0.7505,-0.702154635881347
-0.7504,-0.701620339192885
-0.7503,-0.701086048598831
-0.7502,-0.700551764267041
-0.7501,-0.700017486365235
-0.75,-0.699483215060991
-0.7499,-0.698948950521753
-0.7498,-0.698414692914824
-0.7497,-0.69788044240737
-0.7496,-0.697346199166419
-0.7495,-0.69681196335886
-0.7494,-0.696277735151446
-0.7493,-0.695743514710791
-0.7492,-0.695209302203369
-0.7491,-0.694675097795519
-0.749,-0.694140901653441
-0.7489,-0.693606713943196
-0.7488,-0.693072534830709
-0.7487,-0.692538364481767
-0.7486,-0.692004203062018
-0.7485,-0.691470050736974
-0.7484,-0.690935907672006
-0.7483,-0.690401774032351
-0.7482,-0.689867649983108
-0.7481,-0.689333535689235
-0.748,-0.688799431315556
-0.7479,-0.688265337026756
-0.7478,-0.687731252987383
-0.7477,-0.687197179361847
-0.7476,-0.68666311631442
-0.7475,-0.686129064009238
-0.7474,-0.685595022610299
-0.7473,-0.685060992281465
-0.7472,-0.684526973186456
-0.7471,-0.683992965488861
-0.747,-0.683458969352127
-0.7469,-0.682924984939567
-0.7468,-0.682391012414354
-0.7467,-0.681857051939525
-0.7466,-0.681323103677981
-0.7465,-0.680789167792485
-0.7464,-0.680255244445662
-0.7463,-0.679721333800001
-0.7462,-0.679187436017855
-0.7461,-0.678653551261439
-0.746,-0.678119679692829
-0.7459,-0.677585821473968
-0.7458,-0.67705197676666
-0.7457,-0.676518145732572
-0.7456,-0.675984328533235
-0.7455,-0.675450525330041
-0.7454,-0.674916736284251
